#'chr'	'start'	'end'	'3225_EST_1_log2FC.bw'	'3225_EST_2_log2FC.bw'	'3225_EST_3_log2FC.bw'	'3225_EtOH_1_log2FC.bw'	'3225_EtOH_2_log2FC.bw'	'3225_EtOH_3_log2FC.bw'	'3229_EST_1_log2FC.bw'	'3229_EST_2_log2FC.bw'	'3229_EST_3_log2FC.bw'	'3229_EtOH_1_log2FC.bw'	'3229_EtOH_2_log2FC.bw'	'3229_EtOH_3_log2FC.bw'	'3506_EST_1_log2FC.bw'	'3506_EST_2_log2FC.bw'	'3506_EST_3_log2FC.bw'	'3506_EtOH_1_log2FC.bw'	'3506_EtOH_2_log2FC.bw'	'3506_EtOH_3_log2FC.bw'
XV	977193	978069	0.7267561088822204	0.6456630969700748	0.7813163115502628	0.7222458387074405	0.4514403729133954	0.6303648901856653	0.7450926180571725	0.8525894043652434	0.7965014582355273	0.9839119694548654	0.8140344965947817	0.8200032522144927	-0.16278906976251298	-0.30859208760196216	-0.1745864127868931	0.7502833378641574	0.9030080679889139	0.7157665955965923
XV	980682	980787	-0.19547101663691657	-0.2870195026908602	-0.12873972909347642	-0.2978189144815717	-0.3332492257867541	-0.5453768491744995	-0.12636248657391186	-0.37035503806102843	0.1681301991144816	-0.306874231284573	-0.2254417619534901	-0.29034111389801615	-0.2702395329872767	-0.10294676404446364	-0.16710452190822078	-0.49486723229998636	-0.5095610052347184	-0.40361332637923103
XV	981811	982162	-0.5375342427495539	-0.6590132110139243	-0.306369863004766	-0.6823281851928799	-0.6236255652544505	-0.6462718280292304	-0.5621268377005204	-0.3335119812576859	-0.45124908077750786	-0.5815532834441574	-0.3440927881800551	-0.5869306882222494	-0.4457914460078943	-0.5055112736856836	-0.22525641327230342	-0.7689928628100968	-0.24051398279999733	-0.5139312065564668
XV	981827	984785	-0.1403676353934006	-0.15116258343786224	-0.15189221499133868	-0.14992286850061667	-0.24218565505690637	-0.2471846874055224	-0.1591727489349889	-0.06794009383785474	-0.04941132023799572	-0.10046183544691548	-0.06627046856789914	-0.15284870941093678	-0.11980319258891062	-0.15015753299864343	-0.007556260341401834	-0.2800601861670744	0.26080249959830903	-0.13684829772123216
XV	984941	986462	0.009089496737636284	-0.17398149791632256	0.027761686698611357	-0.5088780420732529	-0.5081569091259531	-0.5249266946770343	-0.11038213099875314	-0.20032463223819746	-0.07763661165953782	-0.14528456861294076	-0.3225521889899139	-0.30265691204046746	-0.33890002352931947	-0.39006097117276034	-0.29655565317330745	-0.428525527330075	-1.0345580745593723	-0.278328066409849
XV	986898	988782	1.3104549428206846	1.0841633430205586	1.2997552806910941	0.3193923160370495	0.2126690082679129	0.26709085239726266	1.9829208090553365	2.165792123831002	1.9723751396130604	0.7857342398090728	0.34878905358587864	0.49858054028954474	0.8402063605638573	1.0150158876066755	0.9963786929023241	0.4596863423183466	-0.6864165881130598	0.3426294455103055
XV	989788	992833	0.34470202160047975	0.25463383691847224	0.3680324162540373	0.024237392535937836	-0.14332905190331593	-0.050480440336788814	0.09793867953207301	0.18439097012988062	0.22541902409007003	0.07474103528682038	0.06873308739638681	-0.05789008667707835	0.0629492281105718	0.08191422516489263	0.05537138107374971	-0.06454623403709706	-0.1589781037848963	-0.09402197349981722
XV	992863	994855	-0.28221362421072155	-0.4130088433324094	-0.2670808267940479	-0.4978656418531774	-0.5279642042924602	-0.5029011545209102	-0.3327561289924814	-0.3873078400351436	-0.2664127672652164	-0.3070937611431961	-0.38318774524821814	-0.5474511580564172	-0.09795287764335732	-0.088182572942661	-0.011989115064881402	-0.5942759443613062	0.07595786427158908	-0.47282373148977874
XV	995017	996511	-0.4695518686110715	-0.5652197025546746	-0.4082387592897836	-0.7301028254520463	-0.7258092975361121	-0.6738835585963135	-0.5291873830389306	-0.6081488997422388	-0.33400306546863623	-0.5451300552411571	-0.5662648239288942	-0.6845082411963936	-0.5792990364383662	-0.4862218451787191	-0.5582418248675753	-0.6234759025624798	-0.27601693909331015	-0.534785797062967
XV	997212	998244	-0.7101669023203295	-0.730310013312702	-0.48905761038610174	-0.6864202017007872	-0.7554302030640054	-0.9791034580201141	-0.5621107778807944	-0.7615968988385311	-0.47526791871980173	-0.6578941428384115	-0.5355068071868069	-0.7945158593414366	-0.44259840374769166	-0.4579610632371533	-0.4048187940619713	-0.7475226696147474	-0.3123939724855645	-0.5891080330046572
XV	998452	1000828	-0.18641431839377792	-0.3041713196621198	-0.12496315827875427	-0.14978035758892294	-0.28514253659681843	-0.25820128646763885	-0.03465420767564565	-0.010250847453019435	0.09353990701312569	-0.045763106352056965	-0.05730566050393211	-0.1166359854416815	0.15841070705090307	0.2961385460162805	0.3924802698169894	-0.21261098859486754	0.027363703086319992	-0.16783554166655748
XV	1001146	1003225	-0.13276906413720052	-0.25895360021880176	-0.07826830828172648	-0.025947275914040367	-0.11576945679643051	-0.05164135363653568	0.03615316202458193	0.07370816265636479	0.1383265231766914	0.12305653701899659	0.03827993705789879	-0.03461225132577519	0.28647299160344947	0.27158292970616066	0.48327253429060546	-0.04780727744733215	0.8610437386766427	-0.03372562756155362
XV	1005136	1006705	0.39386518680798616	0.297435559080694	0.450511615378147	0.995462169732312	0.7971927634312744	0.9222542691944966	0.854936603074472	1.043279596587668	0.9711194097349947	0.8891429755853345	0.8463713257840061	0.944465696956034	1.1107138066021327	1.2136683122453755	1.2351821599757313	0.847203722024435	1.381219431486306	0.8114811047845163
XV	1007220	1009116	-0.15417625979532168	-0.22803104146371914	-0.0981555156126807	-0.09940819731493036	-0.16775118013851753	-0.1843948140636505	-0.11464999877702334	-0.08244806530606394	0.005312376975510197	0.02117529046183397	-0.10593700592527912	-0.14803205112364726	0.30608307128214135	0.4109918565186771	0.6037670657101563	-0.22512536890065998	-0.39842808918107914	-0.05280766231224003
XV	1009223	1009712	0.18720742851678576	0.1702013885560455	0.2974539672913971	0.050146615627109405	-0.22864241135632335	-0.16281637019174963	-0.004314790912932431	-0.0637952815291828	-0.00014246139058307918	0.08649673198629741	-0.023453292086080546	-0.11232032483340774	0.23283670080220037	0.508543963325048	0.4032150838028921	-0.028390775575228285	-0.30578258325229635	-0.1589352393199086
XV	1010160	1010889	0.050220434402405645	-0.03333991800316077	0.10755520501418041	-0.27419517658374926	-0.335922979425501	-0.48093814705952037	-0.2701417180572845	-0.20692665194287713	-0.24133335536726547	-0.16156146967852558	-0.3964859043456236	-0.40976702365692097	0.03748816853524563	0.0752495363579529	0.2030179075089338	-0.5913827790154351	-1.3356974952341925	-0.3875572400819127
XV	1011188	1012760	0.408002656015731	0.303064098855618	0.44728263948709907	0.6996824489750025	0.5200295296940791	0.6436592952592379	0.585099283914833	0.839479818477582	0.70144258919563	0.6008869166744271	0.530841915055389	0.5825516867273637	1.1556459634661977	1.2731819123712205	1.3809422907635154	0.43617512785448065	0.5026980831422878	0.4756696146559776
XV	1013240	1014821	0.13419439005633083	0.15224265268073664	0.36500783020902633	0.41740572689304917	0.24278366143457653	0.28856790291214957	0.3367945624257401	0.4576144469832409	0.41906452222687773	0.3677221443591278	0.32559871166887955	0.35164865511719895	0.613480174518853	0.6229092062311335	0.9711897133423663	0.3108985331298278	1.0009653953417126	0.30778617546725767
XV	1015360	1017652	0.5530936178112529	0.39309182208662047	0.6262240316647302	0.9661939950513591	0.7523610904786807	0.880266955052787	0.883631752423591	1.0843789739758556	0.9814791090201334	1.019743635600358	0.8897389211371722	0.9522855019694223	1.3679876089512157	1.4793441379673609	1.5510977294848642	0.7559801258965937	0.8592431199072127	0.7568165312678818
XV	1017879	1018746	0.640552044134789	0.5701204452272655	0.6373323595097596	0.39940461050955345	0.24516414281543703	0.38636878655993545	0.4520489014556251	0.6162513554989948	0.5755157451247399	0.6316768918757895	0.2977028801091952	0.41068014482588366	0.8968822894074374	1.1173466214946672	0.9718528790457439	0.3937090306683533	-0.5597793883793356	0.3388663302930856
XV	1020221	1023212	-0.5981266847544792	-0.6240518964839517	-0.4625770510339051	-0.6060872299222395	-0.5623431895417699	-0.6419840429746678	-0.43998789771350083	-0.5117191570572771	-0.29989027088998116	-0.5039667077225533	-0.42886628076329514	-0.6765898705166504	-0.1868209848133707	-0.10909915647949912	-0.10818364288606838	-0.5155539158553591	-0.17012592739422797	-0.4776171359518467
XV	1023370	1023739	-0.4451566855112712	-0.6296464593106815	-0.6045213948743453	-1.0793137477988475	-1.1059610671790312	-1.2151012632581923	-0.8943047624293381	-1.0245872719824152	-0.8613674254275273	-1.0937397548499792	-0.8598488082730673	-1.1974286332686095	-0.7582551985898315	-0.5903279057686245	-0.6280730358630338	-1.2358887367455293	-0.6785883524230502	-1.07325567307511
XV	1023460	1025572	-0.6043263892784263	-0.6359800730239261	-0.4073014172640714	-0.683398751688726	-0.833694087194674	-0.8338760710123814	-0.6589474252227581	-0.731104199723764	-0.4858393987019857	-0.6630259892705714	-0.5471270759900411	-0.8195804268121719	-0.5360384693199938	-0.4711310489159642	-0.4260913860617262	-0.8192901450576204	0.076068943733293	-0.602446531210885
XV	1025255	1025609	-0.667558790330833	-0.7151815872407903	-0.7407986849714807	-0.9567196221001404	-0.9807739664605782	-0.9815842262095651	-0.8614928555353887	-0.764450441241938	-0.6427693190547705	-0.8276511164034828	-0.6454863241163351	-1.1444368257360944	-0.9341648631176707	-0.9533312413652064	-0.9780367705781582	-0.838533197419118	0.026723679714957208	-0.7144546989667214
XV	1026006	1026609	-0.08045298889600618	-0.10372568158367974	0.11725410007521091	-0.45820021550256024	-0.4147166617474152	-0.3983017465961513	-0.3123154573772677	-0.43056550883930517	-0.17388219267970095	-0.3268427742852105	-0.2622161553866828	-0.39547292347966534	-0.3290455192970004	-0.1049684265952798	-0.1258034976560678	-0.38782364088504473	0.21142007660114548	-0.324170198527537
XV	1026842	1028048	0.5240889742896332	0.47748994046380466	0.567700169098318	0.15497384715831503	0.08591829998971617	0.14001038161478627	0.28719951699226853	0.3109036706177947	0.3981638021532379	0.1735627476255692	0.2138938003511571	0.180545439214058	0.7122883593265098	0.7005273789908756	0.8504874112594186	0.0944647818655517	0.8457695116994788	0.061116401631242996
XV	1028193	1028625	2.38205159107844	2.281221529731044	2.4130765557289124	2.6156678495583714	2.440541810901077	2.7022983091848864	2.6670588669953523	2.9162698158511406	2.786012918860824	2.8894302814095107	2.576584916644626	2.809069924442856	3.1094150569703847	3.2851141991438686	3.373718823768474	2.5205786285576997	2.182886549720058	2.3358879879668906
XV	1029182	1030994	0.09332352739658051	-0.041918562158580384	0.12695563076347705	0.8030923731805999	0.6379280124015893	0.6554977567516942	0.7339751109908484	0.8726119941433534	0.9182340070375017	0.9317214344774125	0.7152857563616687	0.8530848910476988	1.2709799078126616	1.3258311280088446	1.3872497745960226	0.7552597236422777	0.8099100256071448	0.659747695080755
XV	1031488	1034182	-0.14478477691842967	-0.2851663477613737	-0.14169891878862956	-0.0826178047598603	-0.2117669517939057	-0.14381420743314974	-0.04674019537639335	0.02263170337358402	0.052994899671876004	0.04285214305278009	-0.0814935082405164	-0.07038920107999375	0.07983372462795854	0.1745309899449791	0.19831918324907355	-0.15129858580180777	-0.05146330664931356	-0.15367625370322993
XV	1034806	1036471	-0.1421906781411386	-0.3685365556883024	-0.22092800976635818	0.09695988529079311	0.05615833663367652	0.09419451567503784	0.1128821063113284	0.26499443254671295	0.23832834607488043	0.30110260493762503	0.1757941779861221	0.1670787355062124	0.4598872637820315	0.6456504623023597	0.5992345164273237	0.10157424709102413	0.010529308662758224	0.13477862816315153
XV	1036833	1039389	-0.1405809354241092	-0.19992125926069998	-0.03691812954225078	-0.21803409450677264	-0.4015823717221781	-0.4143762150467469	-0.16712101531886908	-0.2524236610051426	-0.08906031417921302	-0.16205224078585845	-0.1745630827867929	-0.3646262573337704	-0.1507361136971505	-0.0755722203631543	0.00640048844527004	-0.45911944546796535	-0.7196661242856667	-0.34160833004308233
XV	1039839	1041399	0.20382831954039057	0.0789594164567116	0.2814108748925038	-0.04683747909007928	-0.22237930340644638	-0.13333302198312222	-0.05520921098880277	-0.13524401172613487	0.021583907084587284	0.16086397504195188	-0.004422061137664001	-0.020894546875586867	0.029445756887778264	0.14017924987352812	0.10038096345387972	-0.02174227301891036	-0.5743270199115459	-0.07953870690785923
XV	1041677	1043042	2.081779030880212	2.098698182158418	2.1115553254347583	2.0802732959509767	1.9075684803833457	2.014457282181625	1.5766079478560788	1.8215945753160414	1.703626221597413	2.1343810980660574	1.8214869086297005	2.0627944304916888	2.491741920443245	2.629405790755164	2.6513510683779318	1.9694959314926204	1.6244490038693609	1.8154844229561942
XV	1043190	1043559	-1.0804607728632485	-1.1920902867304277	-0.9391456982630701	-1.046909264820378	-1.1488485528847714	-1.432577955948951	-1.2369937835347038	-1.6609483638753089	-1.1031627096457857	-1.1522007350353045	-1.1700520627866917	-1.6148621888664678	-1.0202266799079047	-1.038227806504826	-1.229565304598511	-1.4031414506235098	-1.4564076798395091	-1.3525528796643098
XV	1045195	1045351	0.1518693839211781	0.067934084794102	0.5174259715355359	-0.2692745447349854	0.03943234593726885	-0.07826300397312316	-0.021481256120097943	0.0683024806710772	0.01591298415755423	0.2172804944551526	0.17455458598068127	-0.07365747077915913	0.3444350932080012	0.2594208182432713	0.34124915531048405	0.07152730043983468	-0.17362922933907846	0.06143096068953104
XV	1046225	1047803	0.20751346300612233	0.10362981073416686	0.21027092208427167	0.03312429814813104	-0.10529603256321074	-0.05502581349343854	0.008431158716234418	0.028447953678658103	0.10320079073497875	0.21421961962647917	0.08881201372683728	0.0514139664169349	0.20674602840336556	0.14663796163245524	0.1066965685748933	0.1031014214790366	0.06636885017043284	0.01615340992270087
XV	1049510	1051058	-0.2946889566820721	-0.3989528885183408	-0.1767441779760119	-0.7920321075183169	-0.7815697773482448	-0.9262817473990665	-0.5653901668174015	-0.7441051534904066	-0.4882146853809209	-0.5602489098097927	-0.6045099093316445	-0.8696906671351549	-0.5120362024282608	-0.44317820447975964	-0.49460384654752354	-0.9587583058872272	-1.5972438762970367	-0.707782275916994
XV	1050725	1051064	-0.4515556522526924	-0.45454110051326696	-0.14393458644197402	-1.1243278468252986	-1.0986636972005388	-1.2177857857538184	-0.8864405079225524	-1.0623668621423323	-0.9196058419601756	-1.0026804801637095	-0.8819669734763537	-1.3556241249264518	-0.9271731856298306	-0.891870795590336	-0.8951642967606716	-1.352802776235395	-1.459805537536081	-1.0631845578331511
XV	1051289	1052930	-0.29898936162991613	-0.533475300686015	-0.3206867836438469	-0.6740327276593661	-0.585922818820263	-0.699603064419074	-0.4036637271634694	-0.4419724125312931	-0.30056185577062483	-0.38913834430617866	-0.3643641713041855	-0.6249779257230974	-0.20363181283893853	-0.177092305979011	-0.21429954202780993	-0.5894902031135443	-0.8366105942083959	-0.4761786763076736
XV	1055544	1057680	-0.33237565742449815	-0.5409329248501568	-0.3953805489040046	-0.22533610431889023	-0.25513935542285215	-0.2325665479295709	-0.22276195419415107	-0.2760756439484014	-0.10273086753454101	-0.0028166048424074254	0.02143281565400099	0.015899447139617655	-0.2150349014484034	-0.23654127196872726	-0.3051029392619258	-0.006635308008961908	0.1644302691859699	-0.06115168001544609
XV	1058422	1058590	-1.052851364016533	-1.0324655934458686	-0.6447787504820597	-1.0619906477984928	-0.9328860718579519	-0.8783683329820633	-0.8441684011902127	-1.097867190128281	-0.8348314627295449	-0.8932181390978041	-0.9393437951803207	-0.94719659501598	-1.0427912026643753	-0.9559500614802042	-1.2425563243173419	-0.8971388219367891	-0.38139794239153463	-0.6340776256152562
XV	1059530	1059992	0.3197754694527878	0.38746762915607136	0.39460402040770565	0.6977798633245162	0.5278186137026006	0.7482783818141722	0.5494545146500392	0.39481382277104765	0.29384757329375194	1.1631456282231716	1.0429368008782853	1.1296576786866952	-0.13180310994515687	-0.08102423574501302	0.08793522279499928	1.2737505601082013	0.9677025086951979	1.0164964353883421
XV	1060440	1061055	-0.2448502921476597	-0.2498102005904283	-0.0937751549046214	0.5773139432678378	0.46513085888653266	0.5960035296959606	0.5279304018834742	0.4192532234075593	0.4633542008516265	1.1305419305475746	0.8720675778582814	0.9122503094556855	0.5530814170837403	0.5092648376294268	0.8372145005357944	1.1149224354968807	0.07122040260128859	0.8151888990789894
XV	1061563	1063648	-0.0827707946900841	-0.2671174855426633	-0.1384552023593756	0.18964735227808963	0.08379558193883735	0.13061494964489834	0.15296880858121728	0.20536590940946584	0.23767187844363333	0.4783193080345218	0.28965098192937655	0.32705791289286074	0.5336852124897983	0.65660786760225	0.5823733143840762	0.32466778763192444	-0.16871697055350102	0.2186837737508815
XV	1065042	1065915	-0.0007587344239530968	-0.09651110338864322	0.09134640079183677	-0.4708446483568364	-0.3586459802188415	-0.42660120628680287	-0.27800031890847293	-0.23781945059526144	-0.06603837751304434	-0.2512619977964159	-0.3767574449038861	-0.44511177318612327	-0.2226117111699824	-0.012362756249830895	-0.03576141950191091	-0.38796251975383955	0.04915974601710649	-0.24036399545265363
XV	1066838	1068536	-0.8013436465156655	-0.9001776325688627	-0.7113644813059077	-1.0828076043595134	-1.000161362705298	-1.2379346552108565	-0.8626042768166118	-1.1853959647449364	-0.7135157227375764	-0.7644022504629039	-0.6874826587411905	-1.219716693037952	-0.6900626292638701	-0.6691859288547009	-0.8072650038873067	-0.9589246026478331	-0.48873252907967535	-0.7291048204379312
XV	1069620	1070241	-0.631777522030276	-0.6347803002202377	-0.4331979157268137	-0.88543581870443	-0.9842759192277843	-1.2164762997588865	-0.9404885510123678	-1.1259810836226851	-0.7411945634034137	-0.8216661001749085	-0.6987983427185943	-1.0784317269993289	-0.7093489643840206	-0.9939103946593648	-0.7200958944557178	-1.0303635325408786	-1.0575017856610953	-0.7504102799051625
XV	1071792	1072923	-0.8971956248835691	-1.0805009531616425	-0.8599604526523149	-1.141083185109915	-1.2306841160532227	-1.4667306621764005	-0.9742824765246701	-1.2942144086991234	-0.834800072121051	-1.0034392397346799	-0.9344819947537019	-1.315098673806161	-0.8278633500494649	-0.8908717734744126	-1.1957615616256216	-1.2390870474588545	-1.5141388470255939	-0.8879359101954021
XV	1074212	1076087	-0.5277247373072306	-0.6208006682459514	-0.39387805840810136	-1.0839413272094727	-1.115248113301595	-1.1687102127583822	-0.8600509061177571	-1.0103832480875652	-0.7513066187286377	-1.0302747385406494	-0.8048668212890625	-1.1636282769266766	-0.8386386922073363	-0.7985500986480714	-0.9672008327738445	-1.1548288709259034	-1.2724124861399333	-0.7973018198649089
XV	1076783	1077911	-0.21636545338951949	-0.21941958528461186	-0.09003053819034117	-0.08365829567959969	-0.2093889594500792	-0.1926766940570892	-0.11576344675206124	-0.10794433841468597	0.09786285434631592	-0.08167357434194984	-0.029998333461529823	-0.21078436161186678	-0.09604096743971742	0.11734501162266475	0.08689333747887443	-0.20303596929772524	-0.12650316329078473	-0.14585897585390306
XV	1078544	1079258	-0.3641615780127817	-0.3740502538968201	-0.20201597681232528	-1.2251415428995083	-1.1570183673826586	-1.3634851527815106	-0.6998447346086263	-1.0879876013897378	-0.4637286214267507	-0.9141873161999786	-0.902037993465819	-1.2305811526728612	-0.8763097912657494	-1.257507053343188	-0.9491454757562204	-1.1663404699801063	-1.6429557399589474	-0.9844000760246726
XV	1079281	1079725	-1.021927451765215	-0.8811060627301535	-1.0519842699841335	-1.603570963885333	-1.5077630773320927	-1.8900273567921406	-1.1523057651949358	-1.634693676931364	-1.1455375849663674	-1.614113011016502	-1.1881544216259106	-1.844647232691447	-1.6559643612251624	-1.644966611346683	-1.5837241093317669	-1.7289936695012962	-0.988717623873874	-1.2328828132904328
XV	1080275	1081589	-0.6657266233609692	-0.7309022602243873	-0.5361597286148884	-1.39704230241761	-1.2570404321998583	-1.5470818169040768	-0.930031180055174	-1.279645231833378	-0.8257806105156468	-1.1921810023860844	-0.9723821602274111	-1.4342382918028345	-1.2304304837091873	-1.1044197824992001	-1.3762167772383087	-1.3737885336534799	-1.8580067323223097	-1.0697516313608015
XV	1082717	1083212	-0.9563814120822483	-1.0766157751372365	-0.9571879741398974	-1.7000733165548305	-1.1892488211814805	-1.7065990972037266	-0.9561521335563274	-1.3649172938953744	-0.9905854687546238	-1.1236834632025825	-0.9469622382732353	-1.6447303583164405	-1.110763549612026	-1.341500726950289	-1.3787039693196617	-1.343026734747068	-0.9558232174979315	-1.0034048737419976
XV	1084201	1084369	0.09827433074159282	0.08326932665936294	0.21127690288371273	-0.3434199985294115	-0.30236718688337577	-0.6333680521874201	-0.21809255163229646	-0.05887499872949861	0.060894125928392724	0.07313846920927365	-0.2853702733381873	-0.32509037763589904	-0.8152014134185654	-0.7343370868336587	-0.785496840874354	-0.28358776228768484	-1.0789726365889822	-0.2291779484763711
XV	1085472	1090863	-0.21593089976795046	-0.36897312613252664	-0.16858427722330863	-0.16524930762029802	-0.2696542639622725	-0.28885378449652915	-0.14120073470330632	-0.21171624859939447	-0.057085781634168595	0.07008409393912962	-0.10586156689222216	-0.1750540318031618	-0.06366094173599882	-0.09866557040838338	-0.05731428679672346	-0.23734379423908408	-0.9577601551256618	-0.17078086275719265
XV	1090014	1090497	-0.29184326701035906	-0.4600894160892653	-0.29447532065413257	-0.17986643435298535	-0.21062485562101407	-0.21078166303920942	-0.11230370306080173	-0.1440367719278079	0.010149458914563274	0.0830929319711699	0.020013418417292848	-0.09273885062454157	0.06295148467425234	-0.06575493213737973	0.01028305657408499	-0.23590318327364715	-0.7499726360629065	-0.046981886208180806
XVI	279	6007	-0.3143489596022907	-0.45254161129783654	-0.2728624716942204	-0.2585831823503838	-0.3526202207753778	-0.3619502097035253	-0.25100073899095615	-0.3042126986775651	-0.1547597497753674	-0.03575379765129458	-0.20438441535010515	-0.2853579630315637	-0.13267086414625484	-0.178104614354566	-0.21500958210994184	-0.319844281284253	-0.9946633527149035	-0.2964852900728167
XVI	642	1125	-0.31426110356490805	-0.5219354050006432	-0.517254318262973	-0.11447140280751215	-0.20415481267261704	-0.1915442349007411	-0.10077936535168007	-0.1727208012873095	-0.0518796648174586	0.16953655812064067	-0.10399972846419174	-0.0693155925096192	0.06235999784607818	0.17541483376583947	0.027474041412705957	-0.2458065156610856	-0.7162574148079377	-0.07540135662501396
XVI	1425	2001	-0.317331735127502	-0.5342813754247294	-0.09183343359165722	-0.0839714673658212	-0.1631614341478174	-0.39150665164407755	-0.13809578950685034	-0.007346033265477874	0.14837826813778116	0.20577953044945996	-0.05366131241122882	-0.11163317974035938	0.15829647313803435	0.15844364654686716	0.03536164714023471	-0.11390237510204315	-1.1923724353727367	-0.22787696083800657
XVI	7932	8427	-0.9813388720425693	-1.1377071446120137	-1.1076672039609965	-1.7429372016829674	-1.331685514161081	-1.7757112514611446	-1.0386544366316361	-1.603224701158928	-0.9309844381159003	-1.407398126390245	-0.9513522098040339	-1.6402618223248107	-0.9860781234201759	-1.245402338817866	-1.2694373279147677	-1.3811840951322305	-1.056358462198816	-0.9667805690958042
XVI	9556	10870	-0.5756044826914005	-0.817117831696114	-0.5998339997034638	-1.3609087324215035	-1.206265259659998	-1.5806507898792284	-0.8122256611398729	-1.32036887100661	-0.7821627868002046	-1.0564561729198902	-1.030184515426148	-1.4296256998721142	-1.1889593633886886	-1.366164766889366	-1.180265531438308	-1.2313688588831886	-1.7583973691207633	-1.0018053664464384
XVI	11886	12600	-0.3416669685299657	-0.4933768531521496	-0.0694616471811169	-0.9904732437026935	-0.9536515468308905	-1.1754635292608864	-0.49495971409880485	-0.7564483113649512	-0.6823404023627273	-0.7010314484604266	-0.6520954674365473	-0.9772531760506937	-0.7077458309526203	-0.8975523694890554	-0.87747980860435	-1.180891078660468	-1.5327497650595272	-0.9228585977848172
XVI	13227	14355	-0.10246669339769064	-0.29145695290244217	-0.13431060030686517	-0.21103126138237352	-0.23620466539200316	-0.18239084420897436	-0.06657344498110156	-0.042119757588028064	-0.047989413263738574	0.013956904511053303	-0.002968934505966536	-0.19209661183627785	-0.1791767805497697	0.1050387401094145	0.0952964788078205	-0.22242911212833216	-0.37284734337887865	-0.16483754344443058
XVI	15052	15355	-0.8303204704039168	-0.9192520600340941	-0.5202707673850233	-0.9163040056480433	-0.963482673018679	-1.073143710397651	-0.6740942530506121	-0.9718410606824919	-0.6346141726467083	-0.8502310622643323	-0.6750705499853632	-0.9623417358587284	-1.0098191287257883	-0.7657384225244176	-0.5915400282581253	-0.9228302602327303	-1.0122251701433667	-0.8298045479425109
XVI	15404	16868	-0.8121277999356796	-0.9149286186760243	-0.7332948231306232	-1.1240478513019332	-1.1061035044206295	-1.2084378372776052	-0.7920749230462996	-1.0820749843055433	-0.6009326547872825	-0.9034388664641668	-0.7588277173172582	-1.0134988594576309	-0.7962524717622768	-1.0258061544491295	-0.9594476092708567	-1.0463114363248232	-1.4258126489451675	-0.7354760474846013
XVI	17947	18385	-0.6746954458489265	-0.6955139552077202	-0.766802139587054	-0.6729318594823689	-0.7369666644971665	-0.8519333295081848	-0.6175097027870075	-0.6511490598661169	-0.37928410714075445	-0.6667130084886943	-0.2710747120587249	-0.8182836543479467	-0.9972921345331898	-0.8576322603443441	-0.8090846264199034	-0.619877970055358	-0.9639360155348909	-0.5570626361185013
XVI	18368	19079	-0.49716330023925176	-0.68428062591204	-0.5167244836080259	-0.7529388125268047	-0.7750303886778412	-0.7789668236100723	-0.5186639039995968	-0.6394562023098459	-0.3413225623961072	-0.5512668528469638	-0.5174804529560266	-0.6607268946415596	-0.6988740289932229	-0.6845025302656257	-0.8863644778309325	-0.6988993065937327	-1.0897214318126567	-0.5432112174698068
XVI	22937	24701	0.7517267142428832	0.589549125430265	0.7264049798047462	1.3883489080026847	1.235066089135449	1.3867680302147423	1.0396333496046175	1.124007475268003	1.0701571379118766	1.5757311069100353	1.175536318795751	1.5196800766618341	1.519992700259702	1.6977234940409929	1.6852273261736312	1.2851660065910444	0.697311756535182	1.1994122102147058
XVI	25086	26064	0.4756161898435503	0.28711065582946277	0.3966255457123365	0.7311766250001872	0.5886600942943238	0.5993032071244254	0.44401319909437054	0.585781551821344	0.5917358242417162	0.8355231530827246	0.5797836487034834	0.6931954660786197	0.8776438757929578	1.1429936401195564	1.0834733625618713	0.41426629093770845	0.31444389054624095	0.4467199616149403
XVI	26610	28164	-0.361944430391454	-0.4261872539802561	-0.3080683660850485	-0.4444885670601785	-0.49068768254578343	-0.6182929081346077	-0.2673597070547911	-0.44146392946844704	-0.2312914019615954	-0.3861248437041942	-0.20614680869545562	-0.5297140060704648	-0.38999251152174197	-0.28069708009791033	-0.23201986296603425	-0.45031216469817487	-0.11641603458188522	-0.4043886846557087
XVI	30078	30267	0.6651249843299705	0.6728002946212809	0.619118131184704	0.35094697272809094	0.06642923836236593	0.13895952371417214	0.1934458565301996	0.38422121663415243	0.3769596815700569	0.468503925535414	0.23456597545001873	0.1472986667816128	0.8812379726657161	0.975639681336741	0.7619760862733952	0.17497071964301603	-0.011517234481674023	0.13340724204425458
XVI	30481	32803	-0.182064046457243	-0.28251702634555115	-0.12546363597179055	-0.19067026468107764	-0.31322831785134675	-0.29896410798122924	-0.1934379431936476	-0.24372818547009809	-0.02587114079670081	-0.0562682933277554	-0.08494878321963072	-0.2730072828431668	0.1786912233638517	0.2066580488992266	0.2427950637028404	-0.21300753788327884	-0.2080554830832896	-0.11814650868055226
XVI	33012	34947	-0.4469512538762056	-0.4318612448251216	-0.3757798412850352	-0.43220805343115365	-0.4333776674344559	-0.48582534873824407	-0.3021878094636193	-0.32337751685494914	-0.2304673269429564	-0.27770248933047903	-0.3117962700328778	-0.42668126520260363	0.03350825317069234	-0.1410961323514465	-0.039775838448403725	-0.39801915149048006	0.11130973085260513	-0.3255879602875821
